,ID_LAT_LON_YEAR_WEEK,emission
165,ID_-0.569_30.031_2022_18,116.29016809999997
166,ID_-0.569_30.031_2022_19,113.54332951
167,ID_-0.569_30.031_2022_20,118.01905460000002
168,ID_-0.569_30.031_2022_21,114.78660789999998
169,ID_-0.569_30.031_2022_22,114.92303608000006
170,ID_-0.569_30.031_2022_23,114.58468381999997
171,ID_-0.569_30.031_2022_24,118.85978657000005
172,ID_-0.569_30.031_2022_25,117.57662036000005
173,ID_-0.569_30.031_2022_26,118.23917022000003
174,ID_-0.569_30.031_2022_27,116.01939622000005
175,ID_-0.569_30.031_2022_28,112.46474979000006
176,ID_-0.569_30.031_2022_29,112.43214185000005
177,ID_-0.569_30.031_2022_30,111.58044689000009
178,ID_-0.569_30.031_2022_31,115.41722661000001
179,ID_-0.569_30.031_2022_32,115.59276719000002
180,ID_-0.569_30.031_2022_33,118.17641806999993
181,ID_-0.569_30.031_2022_34,122.37996203999995
182,ID_-0.569_30.031_2022_35,123.92615054999995
183,ID_-0.569_30.031_2022_36,122.50911091999997
184,ID_-0.569_30.031_2022_37,124.55675869000001
185,ID_-0.569_30.031_2022_38,125.85066904999991
186,ID_-0.569_30.031_2022_39,125.18092207999996
187,ID_-0.569_30.031_2022_40,126.38814317999999
188,ID_-0.569_30.031_2022_41,125.32702405000002
189,ID_-0.569_30.031_2022_42,126.04855071999998
190,ID_-0.569_30.031_2022_43,124.22361231
191,ID_-0.569_30.031_2022_44,126.56007602000001
192,ID_-0.569_30.031_2022_45,120.35254687999998
193,ID_-0.569_30.031_2022_46,119.94852260000002
194,ID_-0.569_30.031_2022_47,118.79709198000005
195,ID_-0.569_30.031_2022_48,117.77459875999999
196,ID_-0.615_30.885_2022_00,73.88857374000003
197,ID_-0.615_30.885_2022_01,84.98281421999997
198,ID_-0.615_30.885_2022_02,85.77186305999996
199,ID_-0.615_30.885_2022_03,77.97522896
200,ID_-0.615_30.885_2022_04,79.14540434
201,ID_-0.615_30.885_2022_05,88.31186900999997
202,ID_-0.615_30.885_2022_06,87.35043880999996
203,ID_-0.615_30.885_2022_07,88.84734716999998
204,ID_-0.615_30.885_2022_08,89.74943112999996
205,ID_-0.615_30.885_2022_09,89.58740795
206,ID_-0.615_30.885_2022_10,88.45590480999998
207,ID_-0.615_30.885_2022_11,87.05335118999996
208,ID_-0.615_30.885_2022_12,85.16261802999999
209,ID_-0.615_30.885_2022_13,90.44805080999997
210,ID_-0.615_30.885_2022_14,89.07147959
211,ID_-0.615_30.885_2022_15,87.52699980999999
212,ID_-0.615_30.885_2022_16,87.31229742000001
213,ID_-0.615_30.885_2022_17,88.73599955
214,ID_-0.615_30.885_2022_18,84.26922381000003
215,ID_-0.615_30.885_2022_19,82.73087321999998
216,ID_-0.615_30.885_2022_20,83.61820776999996
217,ID_-0.615_30.885_2022_21,80.70484016999997
218,ID_-0.615_30.885_2022_22,81.24651034
219,ID_-0.615_30.885_2022_23,81.33599537000002
220,ID_-0.615_30.885_2022_24,80.03794343000001
221,ID_-0.615_30.885_2022_25,78.93478941000002
222,ID_-0.615_30.885_2022_26,78.29747932000004
223,ID_-0.615_30.885_2022_27,75.85208634000001
224,ID_-0.615_30.885_2022_28,78.67811775
225,ID_-0.615_30.885_2022_29,76.448466
226,ID_-0.615_30.885_2022_30,77.69668636
227,ID_-0.615_30.885_2022_31,77.631648
228,ID_-0.615_30.885_2022_32,77.2304576
229,ID_-0.615_30.885_2022_33,80.34976173999996
230,ID_-0.615_30.885_2022_34,86.47856891
231,ID_-0.615_30.885_2022_35,87.79390878999997
232,ID_-0.615_30.885_2022_36,88.49734526
233,ID_-0.615_30.885_2022_37,89.52728148
234,ID_-0.615_30.885_2022_38,88.01982725999999
235,ID_-0.615_30.885_2022_39,89.22551788999999
236,ID_-0.615_30.885_2022_40,89.062704
237,ID_-0.615_30.885_2022_41,88.18014230999998
238,ID_-0.615_30.885_2022_42,89.39202987999995
239,ID_-0.615_30.885_2022_43,89.35210128999995
240,ID_-0.615_30.885_2022_44,89.01469641999998
241,ID_-0.615_30.885_2022_45,89.24051759999993
242,ID_-0.615_30.885_2022_46,89.06586573999999
243,ID_-0.615_30.885_2022_47,89.30910043999998
244,ID_-0.615_30.885_2022_48,87.85449068999995
245,ID_-0.627_29.773_2022_00,99.86212392999998
246,ID_-0.627_29.773_2022_01,106.17434347
247,ID_-0.627_29.773_2022_02,111.18172980000003
248,ID_-0.627_29.773_2022_03,113.70595246999997
249,ID_-0.627_29.773_2022_04,113.72628457000005
250,ID_-0.627_29.773_2022_05,114.21768621
251,ID_-0.627_29.773_2022_06,113.01145735000007
252,ID_-0.627_29.773_2022_07,112.31547926000003
253,ID_-0.627_29.773_2022_08,111.02963742
254,ID_-0.627_29.773_2022_09,110.97998054999998
255,ID_-0.627_29.773_2022_10,114.39290568000004
256,ID_-0.627_29.773_2022_11,113.19178251000005
257,ID_-0.627_29.773_2022_12,110.54185878000006
258,ID_-0.627_29.773_2022_13,111.44311063000005
259,ID_-0.627_29.773_2022_14,107.86981841
260,ID_-0.627_29.773_2022_15,107.16581743000002
261,ID_-0.627_29.773_2022_16,107.01265073000002
262,ID_-0.627_29.773_2022_17,101.78083293999998
263,ID_-0.627_29.773_2022_18,106.53180193999998
264,ID_-0.627_29.773_2022_19,102.93367075999997
265,ID_-0.627_29.773_2022_20,104.86762191000007
266,ID_-0.627_29.773_2022_21,100.43836923999997
267,ID_-0.627_29.773_2022_22,101.04031461000001
268,ID_-0.627_29.773_2022_23,104.73741283000005
269,ID_-0.627_29.773_2022_24,103.37415186000003
270,ID_-0.627_29.773_2022_25,100.51480774000001
271,ID_-0.627_29.773_2022_26,101.84755536000004
272,ID_-0.627_29.773_2022_27,99.99926767999997
273,ID_-0.627_29.773_2022_28,100.81444210000005
274,ID_-0.627_29.773_2022_29,101.63957856000006
275,ID_-0.627_29.773_2022_30,100.61191543000001
276,ID_-0.627_29.773_2022_31,100.80173120000006
277,ID_-0.627_29.773_2022_32,102.08060609000003
278,ID_-0.627_29.773_2022_33,107.92558358000002
279,ID_-0.627_29.773_2022_34,108.62738379000004
280,ID_-0.627_29.773_2022_35,111.61966659000005
281,ID_-0.627_29.773_2022_36,113.41342090000006
282,ID_-0.627_29.773_2022_37,114.31498159000012
283,ID_-0.627_29.773_2022_38,113.31962548000003
284,ID_-0.627_29.773_2022_39,115.53203890000005
285,ID_-0.627_29.773_2022_40,115.81098346000006
286,ID_-0.627_29.773_2022_41,117.20019167000005
287,ID_-0.627_29.773_2022_42,116.99322978000001
288,ID_-0.627_29.773_2022_43,117.24611236000003
289,ID_-0.627_29.773_2022_44,117.03679472000007
290,ID_-0.627_29.773_2022_45,117.13472867
291,ID_-0.627_29.773_2022_46,115.28833477000003
292,ID_-0.627_29.773_2022_47,115.85668345000002
293,ID_-0.627_29.773_2022_48,115.42028058000005
294,ID_-0.637_30.763_2022_00,47.61489259
295,ID_-0.637_30.763_2022_01,42.326732919999976
296,ID_-0.637_30.763_2022_02,42.12221944999997
297,ID_-0.637_30.763_2022_03,43.586471999999986
298,ID_-0.637_30.763_2022_04,43.29082794999997
299,ID_-0.637_30.763_2022_05,43.86443334999996
300,ID_-0.637_30.763_2022_06,46.42707920999998
301,ID_-0.637_30.763_2022_07,46.16219778000001
302,ID_-0.637_30.763_2022_08,46.35503427999999
303,ID_-0.637_30.763_2022_09,47.789607640000014
304,ID_-0.637_30.763_2022_10,47.86332365000003
305,ID_-0.637_30.763_2022_11,46.797104299999994
306,ID_-0.637_30.763_2022_12,49.60570321999999
307,ID_-0.637_30.763_2022_13,52.01617117999999
308,ID_-0.637_30.763_2022_14,51.189231360000015
309,ID_-0.637_30.763_2022_15,51.0301675
310,ID_-0.637_30.763_2022_16,51.706312479999994
311,ID_-0.637_30.763_2022_17,51.10394660000001
312,ID_-0.637_30.763_2022_18,50.524528320000016
313,ID_-0.637_30.763_2022_19,50.94990335000001
314,ID_-0.637_30.763_2022_20,50.00278431000002
315,ID_-0.637_30.763_2022_21,50.36869672000003
316,ID_-0.637_30.763_2022_22,51.10125975000001
317,ID_-0.637_30.763_2022_23,51.03151448000001
318,ID_-0.637_30.763_2022_24,51.33883339000003
319,ID_-0.637_30.763_2022_25,50.17284024000002
320,ID_-0.637_30.763_2022_26,50.28388769000002
321,ID_-0.637_30.763_2022_27,47.35935173
322,ID_-0.637_30.763_2022_28,48.958180279999986
323,ID_-0.637_30.763_2022_29,48.42917361000001
324,ID_-0.637_30.763_2022_30,47.589855879999995
325,ID_-0.637_30.763_2022_31,48.97634762
326,ID_-0.637_30.763_2022_32,49.17056665999999
327,ID_-0.637_30.763_2022_33,49.964950719999976
328,ID_-0.637_30.763_2022_34,51.035256310000015
329,ID_-0.637_30.763_2022_35,52.87481540000001
330,ID_-0.637_30.763_2022_36,53.945860919999994
331,ID_-0.637_30.763_2022_37,54.36459345999998
332,ID_-0.637_30.763_2022_38,54.408586559999996
333,ID_-0.637_30.763_2022_39,54.72997051000002
334,ID_-0.637_30.763_2022_40,55.06392709000001
335,ID_-0.637_30.763_2022_41,53.03163708999998
336,ID_-0.637_30.763_2022_42,52.915351369999996
337,ID_-0.637_30.763_2022_43,53.83980230999997
338,ID_-0.637_30.763_2022_44,52.554269059999996
339,ID_-0.637_30.763_2022_45,53.439018319999974
340,ID_-0.637_30.763_2022_46,51.74363871999999
341,ID_-0.637_30.763_2022_47,51.19408059000002
342,ID_-0.637_30.763_2022_48,51.06127582000003
343,ID_-0.653_30.447_2022_00,32.55993149000002
344,ID_-0.653_30.447_2022_01,30.522713029999995
345,ID_-0.653_30.447_2022_02,29.811667129999993
346,ID_-0.653_30.447_2022_03,30.901620519999984
347,ID_-0.653_30.447_2022_04,30.57566802000001
348,ID_-0.653_30.447_2022_05,31.140501139999998
349,ID_-0.653_30.447_2022_06,31.74124586999999
350,ID_-0.653_30.447_2022_07,32.06121151
351,ID_-0.653_30.447_2022_08,32.455293440000005
352,ID_-0.653_30.447_2022_09,32.14844892
353,ID_-0.653_30.447_2022_10,33.799409620000006
354,ID_-0.653_30.447_2022_11,33.28231639999999
355,ID_-0.653_30.447_2022_12,33.25726870000002
356,ID_-0.653_30.447_2022_13,33.842198060000015
357,ID_-0.653_30.447_2022_14,34.34984013999999
358,ID_-0.653_30.447_2022_15,34.15021011000001
359,ID_-0.653_30.447_2022_16,33.925013220000004
360,ID_-0.653_30.447_2022_17,34.462125619999995
361,ID_-0.653_30.447_2022_18,34.55228037000002
362,ID_-0.653_30.447_2022_19,33.75064884000001
363,ID_-0.653_30.447_2022_20,33.52020046999999
364,ID_-0.653_30.447_2022_21,33.77668777000001
365,ID_-0.653_30.447_2022_22,32.99516828
366,ID_-0.653_30.447_2022_23,33.45032866000001
367,ID_-0.653_30.447_2022_24,33.01395514999999
368,ID_-0.653_30.447_2022_25,32.89287515000001
369,ID_-0.653_30.447_2022_26,32.931059260000005
370,ID_-0.653_30.447_2022_27,33.20091456999999
371,ID_-0.653_30.447_2022_28,33.43654824999999
372,ID_-0.653_30.447_2022_29,33.476531149999985
373,ID_-0.653_30.447_2022_30,33.39035174
374,ID_-0.653_30.447_2022_31,36.034847790000015
375,ID_-0.653_30.447_2022_32,36.045761690000006
376,ID_-0.653_30.447_2022_33,36.494119
377,ID_-0.653_30.447_2022_34,36.579391990000005
378,ID_-0.653_30.447_2022_35,37.884624319999986
379,ID_-0.653_30.447_2022_36,38.56447251999998
380,ID_-0.653_30.447_2022_37,38.75005113999999
381,ID_-0.653_30.447_2022_38,38.817147689999985
382,ID_-0.653_30.447_2022_39,37.60710652999999
383,ID_-0.653_30.447_2022_40,38.21321335999997
384,ID_-0.653_30.447_2022_41,36.41117690999999
385,ID_-0.653_30.447_2022_42,37.27323185999999
386,ID_-0.653_30.447_2022_43,36.21348779999999
387,ID_-0.653_30.447_2022_44,36.28914588999998
388,ID_-0.653_30.447_2022_45,35.059259949999976
389,ID_-0.653_30.447_2022_46,34.49851853999999
390,ID_-0.653_30.447_2022_47,34.02986119999999
391,ID_-0.653_30.447_2022_48,37.47098072999997
392,ID_-0.659_30.341_2022_00,23.779531170000006
393,ID_-0.659_30.341_2022_01,20.880215260000003
394,ID_-0.659_30.341_2022_02,20.282323849999997
395,ID_-0.659_30.341_2022_03,20.43168018
396,ID_-0.659_30.341_2022_04,20.537344670000003
397,ID_-0.659_30.341_2022_05,20.99591174
398,ID_-0.659_30.341_2022_06,22.30892438000001
399,ID_-0.659_30.341_2022_07,23.507435169999994
400,ID_-0.659_30.341_2022_08,23.718471889999993
401,ID_-0.659_30.341_2022_09,23.075925910000006
402,ID_-0.659_30.341_2022_10,23.101253579999998
403,ID_-0.659_30.341_2022_11,23.20216765999999
404,ID_-0.659_30.341_2022_12,23.762511890000006
405,ID_-0.659_30.341_2022_13,25.154527330000015
406,ID_-0.659_30.341_2022_14,24.322124860000002
407,ID_-0.659_30.341_2022_15,24.9077004
408,ID_-0.659_30.341_2022_16,24.92335813999999
409,ID_-0.659_30.341_2022_17,25.526216679999997
410,ID_-0.659_30.341_2022_18,25.009736360000016
411,ID_-0.659_30.341_2022_19,24.737839800000003
412,ID_-0.659_30.341_2022_20,24.404079489999994
413,ID_-0.659_30.341_2022_21,24.282386539999994
414,ID_-0.659_30.341_2022_22,24.248355650000004
415,ID_-0.659_30.341_2022_23,23.946283479999998
416,ID_-0.659_30.341_2022_24,23.82258101
417,ID_-0.659_30.341_2022_25,23.93546012
418,ID_-0.659_30.341_2022_26,23.660483699999997
419,ID_-0.659_30.341_2022_27,23.037033819999998
420,ID_-0.659_30.341_2022_28,23.114027529999994
421,ID_-0.659_30.341_2022_29,22.649992859999994
422,ID_-0.659_30.341_2022_30,22.78233002
423,ID_-0.659_30.341_2022_31,23.220010740000006
424,ID_-0.659_30.341_2022_32,23.551991400000002
425,ID_-0.659_30.341_2022_33,24.02513007
426,ID_-0.659_30.341_2022_34,24.640684669999995
427,ID_-0.659_30.341_2022_35,25.322851869999994
428,ID_-0.659_30.341_2022_36,25.88100036999999
429,ID_-0.659_30.341_2022_37,26.305587180000003
430,ID_-0.659_30.341_2022_38,26.50595338
431,ID_-0.659_30.341_2022_39,26.350948920000004
432,ID_-0.659_30.341_2022_40,26.31916816
433,ID_-0.659_30.341_2022_41,25.419139619999992
434,ID_-0.659_30.341_2022_42,24.740321350000002
435,ID_-0.659_30.341_2022_43,24.927457020000006
436,ID_-0.659_30.341_2022_44,24.305638120000005
437,ID_-0.659_30.341_2022_45,24.20964765000002
438,ID_-0.659_30.341_2022_46,23.876950179999994
439,ID_-0.659_30.341_2022_47,23.647559020000003
440,ID_-0.659_30.341_2022_48,25.025091999999994
441,ID_-0.667_30.433_2022_00,86.79116335999994
442,ID_-0.667_30.433_2022_01,88.33077204
443,ID_-0.667_30.433_2022_02,92.27664894000002
444,ID_-0.667_30.433_2022_03,93.45084885999995
445,ID_-0.667_30.433_2022_04,92.39760294999996
446,ID_-0.667_30.433_2022_05,93.04042001999997
447,ID_-0.667_30.433_2022_06,92.83365063000002
448,ID_-0.667_30.433_2022_07,92.41362320000002
449,ID_-0.667_30.433_2022_08,92.55504795000003
450,ID_-0.667_30.433_2022_09,94.38719133999999
451,ID_-0.667_30.433_2022_10,94.47131402
452,ID_-0.667_30.433_2022_11,95.35264253
453,ID_-0.667_30.433_2022_12,96.19489348999994
454,ID_-0.667_30.433_2022_13,95.55546735999997
455,ID_-0.667_30.433_2022_14,97.00577965999996
456,ID_-0.667_30.433_2022_15,98.18468379000004
457,ID_-0.667_30.433_2022_16,95.58372976999995
458,ID_-0.667_30.433_2022_17,95.92251739
459,ID_-0.667_30.433_2022_18,97.9583206
460,ID_-0.667_30.433_2022_19,99.13603120999994
461,ID_-0.667_30.433_2022_20,98.66462505
462,ID_-0.667_30.433_2022_21,98.65215345999997
463,ID_-0.667_30.433_2022_22,97.95475786000002
464,ID_-0.667_30.433_2022_23,98.80895705999997
465,ID_-0.667_30.433_2022_24,100.07803503999996
466,ID_-0.667_30.433_2022_25,99.41650539999995
467,ID_-0.667_30.433_2022_26,100.68750912
468,ID_-0.667_30.433_2022_27,97.78996601999998
469,ID_-0.667_30.433_2022_28,98.09639812999993
470,ID_-0.667_30.433_2022_29,97.63970583999999
471,ID_-0.667_30.433_2022_30,98.78092148
472,ID_-0.667_30.433_2022_31,100.59255533
473,ID_-0.667_30.433_2022_32,100.02646529999994
474,ID_-0.667_30.433_2022_33,101.43145502999992
475,ID_-0.667_30.433_2022_34,103.7004386599999
476,ID_-0.667_30.433_2022_35,106.49852583999997
477,ID_-0.667_30.433_2022_36,107.67857442999994
478,ID_-0.667_30.433_2022_37,106.44685715999992
479,ID_-0.667_30.433_2022_38,107.21137611999997
480,ID_-0.667_30.433_2022_39,106.96477404999995
481,ID_-0.667_30.433_2022_40,106.40653698
482,ID_-0.667_30.433_2022_41,106.84092044999997
483,ID_-0.667_30.433_2022_42,106.69571685
484,ID_-0.667_30.433_2022_43,106.41440202999993
485,ID_-0.667_30.433_2022_44,109.08255899999999
486,ID_-0.667_30.433_2022_45,107.30407159
487,ID_-0.667_30.433_2022_46,107.44635172999998
488,ID_-0.667_30.433_2022_47,105.08118521999997
489,ID_-0.667_30.433_2022_48,104.31186613000004
490,ID_-0.677_29.623_2022_00,1.1411342258000006
491,ID_-0.677_29.623_2022_01,1.0602032596000006
492,ID_-0.677_29.623_2022_02,1.0879711290000005
493,ID_-0.677_29.623_2022_03,1.0755643354999997
494,ID_-0.677_29.623_2022_04,1.1006363505000005
495,ID_-0.677_29.623_2022_05,1.0941439508
496,ID_-0.677_29.623_2022_06,1.0257032120999998
497,ID_-0.677_29.623_2022_07,0.9937063951999997
498,ID_-0.677_29.623_2022_08,0.9671853667999994
499,ID_-0.677_29.623_2022_09,1.0256741113999994
500,ID_-0.677_29.623_2022_10,1.0026544769999994
501,ID_-0.677_29.623_2022_11,0.9756230935999993
502,ID_-0.677_29.623_2022_12,1.0223858968999995
503,ID_-0.677_29.623_2022_13,1.0749754946999999
504,ID_-0.677_29.623_2022_14,1.0131850317
505,ID_-0.677_29.623_2022_15,0.9820582497999996
506,ID_-0.677_29.623_2022_16,0.9825972091999994
507,ID_-0.677_29.623_2022_17,0.9077513553999995
508,ID_-0.677_29.623_2022_18,0.9655919828999993
509,ID_-0.677_29.623_2022_19,0.9969389047000001
510,ID_-0.677_29.623_2022_20,0.9698332495000003
511,ID_-0.677_29.623_2022_21,0.9541002295
512,ID_-0.677_29.623_2022_22,0.9716747824999995
513,ID_-0.677_29.623_2022_23,0.9642958944999995
514,ID_-0.677_29.623_2022_24,0.9710997077999995
515,ID_-0.677_29.623_2022_25,0.9622185717999993
516,ID_-0.677_29.623_2022_26,0.9548652062999993
517,ID_-0.677_29.623_2022_27,0.9403851204999992
518,ID_-0.677_29.623_2022_28,0.9652779278999991
